,Airport,Hour,AIRPORT_POS,AvgDelay,LowDelay,HighDelay,Count
0,ABE,-1,"{'lat': 40.652359999999994, 'lon': -75.4404}",-5.0,-8.0,0.0,3
204,MSY,-1,"{'lat': 29.99339, 'lon': -90.25803}",6.989010989010989,-15.0,169.0,91
203,MSP,-1,"{'lat': 44.88055, 'lon': -93.21692}",6.219730941704036,-14.0,170.0,223
202,MSO,-1,"{'lat': 46.916309999999996, 'lon': -114.09056000000001}",17.2,-14.0,120.0,5
201,MSN,-1,"{'lat': 43.13986, 'lon': -89.33751}",16.75,-14.0,143.0,20
200,MRY,-1,"{'lat': 36.58698, 'lon': -121.84295}",-7.2,-18.0,-1.0,10
199,MQT,-1,"{'lat': 46.353640000000006, 'lon': -87.39536}",-7.0,-7.0,-7.0,1
205,MTJ,-1,"{'lat': 38.50887, 'lon': -107.89383000000001}",-0.2,-12.0,25.0,5
198,MOT,-1,"{'lat': 48.25938, 'lon': -101.28033}",-1.6666666666666667,-11.0,19.0,6
196,MMH,-1,"{'lat': 37.62405, 'lon': -118.83776999999999}",-3.5,-10.0,3.0,2
195,MLU,-1,"{'lat': 32.510870000000004, 'lon': -92.03769}",16.833333333333332,-5.0,70.0,6
193,MLB,-1,"{'lat': 28.10275, 'lon': -80.64581}",-2.6666666666666665,-3.0,-2.0,3
192,MKG,-1,"{'lat': 43.16949, 'lon': -86.23822}",-9.0,-10.0,-8.0,2
191,MKE,-1,"{'lat': 42.94722, 'lon': -87.89658}",7.794117647058823,-18.0,152.0,68
190,MIA,-1,"{'lat': 25.79325, 'lon': -80.29056}",7.396396396396397,-12.0,165.0,222
197,MOB,-1,"{'lat': 30.69142, 'lon': -88.24283}",11.181818181818182,-7.0,65.0,11
206,MYR,-1,"{'lat': 33.67975, 'lon': -78.92833}",-9.857142857142858,-21.0,7.0,7
207,OAJ,-1,"{'lat': 34.829159999999995, 'lon': -77.61214}",-8.0,-8.0,-8.0,2
208,OAK,-1,"{'lat': 37.72129, 'lon': -122.22072}",10.075268817204302,-15.0,109.0,93
223,PHX,-1,"{'lat': 33.43417, 'lon': -112.00806000000001}",13.052380952380952,-12.0,286.0,420
222,PHL,-1,"{'lat': 39.87195, 'lon': -75.24114}",4.1879194630872485,-14.0,164.0,149
221,PHF,-1,"{'lat': 37.1319, 'lon': -76.49299}",-2.3333333333333335,-6.0,4.0,3
220,PDX,-1,"{'lat': 45.58872, 'lon': -122.5975}",1.2136752136752136,-13.0,134.0,117
219,PBI,-1,"{'lat': 26.683159999999997, 'lon': -80.09559}",1.170731707317073,-15.0,158.0,82
218,PAH,-1,"{'lat': 37.060829999999996, 'lon': -88.77375}",1.5,-9.0,12.0,2
217,OTZ,-1,"{'lat': 66.88468, 'lon': -162.59855}",-3.0,-3.0,-3.0,1
216,ORH,-1,"{'lat': 42.267340000000004, 'lon': -71.87571}",1.5,-14.0,17.0,2
215,ORF,-1,"{'lat': 36.89461, 'lon': -76.20121999999999}",-2.2857142857142856,-12.0,30.0,21
214,ORD,-1,"{'lat': 41.9796, 'lon': -87.90446}",11.17251461988304,-14.0,492.0,684
213,ONT,-1,"{'lat': 34.056, 'lon': -117.60118999999999}",12.55813953488372,-11.0,164.0,43
212,OME,-1,"{'lat': 64.5122, 'lon': -165.44525}",-8.0,-8.0,-8.0,1
211,OMA,-1,"{'lat': 41.30252, 'lon': -95.89416999999999}",6.388888888888889,-9.0,128.0,36
210,OKC,-1,"{'lat': 35.39309, 'lon': -97.60073}",11.702702702702704,-10.0,128.0,37
209,OGG,-1,"{'lat': 20.89865, 'lon': -156.43046}",3.9393939393939394,-16.0,41.0,66
189,MHT,-1,"{'lat': 42.93452, 'lon': -71.43706}",6.153846153846154,-5.0,59.0,13
188,MHK,-1,"{'lat': 39.14097, 'lon': -96.67083000000001}",6.25,-10.0,40.0,4
187,MGM,-1,"{'lat': 32.30064, 'lon': -86.39398}",6.4,-9.0,59.0,5
186,MFR,-1,"{'lat': 42.37423, 'lon': -122.8735}",-0.5555555555555556,-15.0,47.0,9
166,LCH,-1,"{'lat': 30.1261, 'lon': -93.2234}",-4.333333333333333,-13.0,8.0,3
165,LBE,-1,"{'lat': 40.275940000000006, 'lon': -79.4048}",-1.3333333333333333,-9.0,10.0,3
164,LBB,-1,"{'lat': 33.66364, 'lon': -101.82278000000001}",47.27272727272727,-9.0,169.0,11
163,LAX,-1,"{'lat': 33.94254, 'lon': -118.40807}",8.215579710144928,-13.0,297.0,552
162,LAW,-1,"{'lat': 34.56771, 'lon': -98.41664}",223.0,82.0,364.0,2
161,LAS,-1,"{'lat': 36.08036, 'lon': -115.15233}",9.079411764705883,-13.0,188.0,340
160,LAR,-1,"{'lat': 41.31205, 'lon': -105.67499}",-2.0,-4.0,0.0,2
159,LAN,-1,"{'lat': 42.7787, 'lon': -84.58736}",-7.0,-14.0,0.0,5
158,KTN,-1,"{'lat': 55.35556999999999, 'lon': -131.71374}",-8.5,-19.0,0.0,6
157,KOA,-1,"{'lat': 19.738770000000002, 'lon': -156.04563000000002}",2.0294117647058822,-12.0,66.0,34
156,JNU,-1,"{'lat': 58.35496, 'lon': -134.57628}",-8.875,-21.0,2.0,8
155,JMS,-1,"{'lat': 46.92972, 'lon': -98.6782}",111.5,108.0,115.0,2
154,JLN,-1,"{'lat': 37.15181, 'lon': -94.49826999999999}",26.0,26.0,26.0,1
153,JFK,-1,"{'lat': 40.63975, 'lon': -73.77893}",4.697080291970803,-13.0,117.0,274
152,JAX,-1,"{'lat': 30.494059999999998, 'lon': -81.68786}",6.6,-17.0,134.0,50
167,LEX,-1,"{'lat': 38.036970000000004, 'lon': -84.60539}",-2.8,-13.0,23.0,10
224,PIA,-1,"{'lat': 40.66424, 'lon': -89.69331}",-1.1666666666666667,-8.0,20.0,6
168,LFT,-1,"{'lat': 30.20528, 'lon': -91.98765999999999}",3.5,-8.0,28.0,10
170,LGB,-1,"{'lat': 33.81772, 'lon': -118.15161}",-1.0384615384615385,-14.0,90.0,26
185,MFE,-1,"{'lat': 26.175829999999998, 'lon': -98.23861}",-0.9090909090909091,-8.0,18.0,11
184,MEM,-1,"{'lat': 35.04242, 'lon': -89.97667}",1.435897435897436,-11.0,89.0,39
183,MEI,-1,"{'lat': 32.33313, 'lon': -88.75121}",0.6666666666666666,-4.0,7.0,3
182,MDW,-1,"{'lat': 41.78598, 'lon': -87.75242}",8.222826086956522,-11.0,110.0,184
181,MDT,-1,"{'lat': 40.1935, 'lon': -76.7634}",30.2,-11.0,175.0,5
180,MCO,-1,"{'lat': 28.428890000000003, 'lon': -81.31603}",7.127329192546584,-14.0,328.0,322
179,MCI,-1,"{'lat': 39.29761, 'lon': -94.71391}",5.25,-12.0,120.0,96
178,MBS,-1,"{'lat': 43.53291, 'lon': -84.07965}",-0.5,-13.0,26.0,4
177,MAF,-1,"{'lat': 31.942529999999998, 'lon': -102.20191}",39.2,-5.0,92.0,5
176,LWS,-1,"{'lat': 46.3745, 'lon': -117.01539}",-8.0,-8.0,-8.0,1
175,LSE,-1,"{'lat': 43.87938, 'lon': -91.25654}",-7.5,-8.0,-7.0,2
174,LRD,-1,"{'lat': 27.543740000000003, 'lon': -99.46154}",23.5,-5.0,92.0,4
173,LNK,-1,"{'lat': 40.850970000000004, 'lon': -96.75925}",33.333333333333336,-7.0,118.0,6
172,LIT,-1,"{'lat': 34.7294, 'lon': -92.22425}",3.4615384615384617,-9.0,38.0,26
171,LIH,-1,"{'lat': 21.97598, 'lon': -159.33896000000001}",43.294117647058826,-7.0,860.0,34
169,LGA,-1,"{'lat': 40.77724, 'lon': -73.87261}",5.219626168224299,-14.0,139.0,214
225,PIB,-1,"{'lat': 31.46715, 'lon': -89.33706}",0.5,-8.0,9.0,2
226,PIH,-1,"{'lat': 42.91131, 'lon': -112.59586000000002}",-4.0,-7.0,-1.0,2
227,PIT,-1,"{'lat': 40.49147, 'lon': -80.23286999999999}",3.0714285714285716,-8.0,84.0,56
280,SWF,-1,"{'lat': 41.504090000000005, 'lon': -74.10484}",-11.5,-13.0,-10.0,2
279,SUX,-1,"{'lat': 42.4026, 'lon': -96.38436999999999}",18.0,-4.0,40.0,2
278,SUN,-1,"{'lat': 43.50484, 'lon': -114.29659}",55.5,-4.0,77.0,4
277,STX,-1,"{'lat': 17.70189, 'lon': -64.79856}",13.0,-14.0,41.0,3
276,STT,-1,"{'lat': 18.337310000000002, 'lon': -64.97336}",-2.1176470588235294,-20.0,28.0,17
275,STL,-1,"{'lat': 38.747690000000006, 'lon': -90.35999}",7.794117647058823,-12.0,128.0,102
274,STC,-1,"{'lat': 45.545320000000004, 'lon': -94.05834}",29.5,-7.0,66.0,2
273,SRQ,-1,"{'lat': 27.395329999999998, 'lon': -82.55411}",4.222222222222222,-10.0,46.0,9
272,SPS,-1,"{'lat': 33.9888, 'lon': -98.49189}",16.0,16.0,16.0,1
271,SPI,-1,"{'lat': 39.84395, 'lon': -89.67761999999999}",3.75,-4.0,8.0,4
270,SNA,-1,"{'lat': 33.67566, 'lon': -117.86822}",5.409090909090909,-15.0,90.0,88
269,SMX,-1,"{'lat': 34.89925, 'lon': -120.45758000000001}",10.0,10.0,10.0,1
268,SMF,-1,"{'lat': 38.69542, 'lon': -121.59076999999999}",7.226190476190476,-13.0,82.0,84
267,SLC,-1,"{'lat': 40.78839, 'lon': -111.97776999999999}",11.602678571428571,-14.0,175.0,224
266,SJU,-1,"{'lat': 18.439420000000002, 'lon': -66.00183}",14.13953488372093,-15.0,511.0,86
281,SYR,-1,"{'lat': 43.11119, 'lon': -76.10631}",-4.5,-16.0,10.0,16
265,SJC,-1,"{'lat': 37.36186, 'lon': -121.92901}",6.867469879518072,-12.0,171.0,83
282,TLH,-1,"{'lat': 30.39653, 'lon': -84.35033}",-4.25,-7.0,0.0,8
284,TPA,-1,"{'lat': 27.97547, 'lon': -82.53325}",3.3442622950819674,-16.0,110.0,183
299,YUM,-1,"{'lat': 32.65658, 'lon': -114.60597}",11.166666666666666,-20.0,89.0,6
298,XNA,-1,"{'lat': 36.28187, 'lon': -94.30681}",11.466666666666667,-20.0,105.0,15
297,WRG,-1,"{'lat': 56.48433000000001, 'lon': -132.36982}",-14.5,-17.0,-12.0,2
296,VPS,-1,"{'lat': 30.48325, 'lon': -86.5254}",-0.45454545454545453,-11.0,38.0,11
295,VLD,-1,"{'lat': 30.7825, 'lon': -83.27672}",-4.0,-4.0,-4.0,1
294,VEL,-1,"{'lat': 40.4409, 'lon': -109.50992}",40.5,-15.0,96.0,2
293,TYS,-1,"{'lat': 35.812490000000004, 'lon': -83.99286}",11.761904761904763,-10.0,236.0,21
292,TYR,-1,"{'lat': 32.35414, 'lon': -95.40239}",-0.25,-9.0,16.0,4
291,TXK,-1,"{'lat': 33.45371, 'lon': -93.99101999999999}",18.0,18.0,18.0,1
290,TWF,-1,"{'lat': 42.4818, 'lon': -114.48773999999999}",-3.0,-5.0,-1.0,2
289,TVC,-1,"{'lat': 44.741440000000004, 'lon': -85.58224}",-2.8333333333333335,-7.0,2.0,6
288,TUS,-1,"{'lat': 32.11608, 'lon': -110.94103}",13.136363636363637,-19.0,190.0,44
287,TUL,-1,"{'lat': 36.198370000000004, 'lon': -95.88824}",19.225806451612904,-11.0,373.0,31
286,TTN,-1,"{'lat': 40.27669, 'lon': -74.81347}",18.6,-6.0,96.0,10
285,TRI,-1,"{'lat': 36.47521, 'lon': -82.40742}",-5.5,-9.0,0.0,4
283,TOL,-1,"{'lat': 41.58681, 'lon': -83.80783000000001}",-4.0,-8.0,0.0,2
151,JAN,-1,"{'lat': 32.311170000000004, 'lon': -90.07589}",2.4444444444444446,-13.0,43.0,18
264,SIT,-1,"{'lat': 57.04714, 'lon': -135.3616}",-2.5,-3.0,-2.0,2
262,SGU,-1,"{'lat': 37.090579999999996, 'lon': -113.59306000000001}",5.0,-3.0,13.0,2
242,RIC,-1,"{'lat': 37.50517, 'lon': -77.31967}",-1.0833333333333333,-14.0,39.0,36
241,RHI,-1,"{'lat': 45.631190000000004, 'lon': -89.46745}",-2.3333333333333335,-8.0,6.0,3
240,RDU,-1,"{'lat': 35.87764, 'lon': -78.78747}",1.5180722891566265,-13.0,79.0,83
239,RDM,-1,"{'lat': 44.25407, 'lon': -121.14996000000001}",-4.0,-10.0,9.0,5
238,RDD,-1,"{'lat': 40.50898, 'lon': -122.2934}",13.0,-7.0,33.0,2
237,RAP,-1,"{'lat': 44.045320000000004, 'lon': -103.05736999999999}",12.142857142857142,-3.0,50.0,7
236,PWM,-1,"{'lat': 43.64617, 'lon': -70.30875}",-3.0,-7.0,0.0,5
235,PVD,-1,"{'lat': 41.724, 'lon': -71.42822}",3.896551724137931,-13.0,158.0,29
234,PUB,-1,"{'lat': 38.28909, 'lon': -104.49656999999999}",-10.0,-10.0,-10.0,1
233,PSP,-1,"{'lat': 33.82922, 'lon': -116.50625}",15.897435897435898,-14.0,180.0,39
232,PSG,-1,"{'lat': 56.80165, 'lon': -132.94528}",-12.5,-13.0,-12.0,2
231,PSE,-1,"{'lat': 18.0083, 'lon': -66.56300999999999}",-7.0,-11.0,-3.0,3
230,PSC,-1,"{'lat': 46.26468, 'lon': -119.11903000000001}",-0.25,-5.0,7.0,4
229,PNS,-1,"{'lat': 30.473309999999998, 'lon': -87.18744000000001}",2.25,-10.0,52.0,20
228,PLN,-1,"{'lat': 45.57093, 'lon': -84.79672}",-7.0,-9.0,-5.0,2
243,RKS,-1,"{'lat': 41.59422, 'lon': -109.06518999999999}",-1.3333333333333333,-10.0,8.0,3
263,SHV,-1,"{'lat': 32.44663, 'lon': -93.8256}",15.571428571428571,-7.0,130.0,14
244,RNO,-1,"{'lat': 39.49858, 'lon': -119.76806}",5.882352941176471,-16.0,108.0,34
246,ROC,-1,"{'lat': 43.11887, 'lon': -77.67238}",12.444444444444445,-10.0,224.0,18
261,SGF,-1,"{'lat': 37.24433, 'lon': -93.38686}",13.0,-6.0,88.0,11
260,SFO,-1,"{'lat': 37.619, 'lon': -122.37483999999999}",9.291764705882352,-15.0,296.0,425
259,SEA,-1,"{'lat': 47.44898, 'lon': -122.30931000000001}",4.872340425531915,-13.0,184.0,282
258,SDF,-1,"{'lat': 38.17439, 'lon': -85.736}",-4.115384615384615,-15.0,6.0,26
257,SCE,-1,"{'lat': 40.851209999999995, 'lon': -77.8463}",-9.666666666666666,-15.0,-6.0,3
256,SCC,-1,"{'lat': 70.19476, 'lon': -148.46516}",-5.5,-7.0,-4.0,2
255,SBP,-1,"{'lat': 35.23706, 'lon': -120.64238999999999}",20.923076923076923,-10.0,124.0,13
254,SBN,-1,"{'lat': 41.70895, 'lon': -86.31846999999999}",-5.125,-13.0,10.0,8
253,SBA,-1,"{'lat': 34.42621, 'lon': -119.84037}",1.2857142857142858,-13.0,47.0,21
252,SAV,-1,"{'lat': 32.12758, 'lon': -81.20214}",8.2,-9.0,86.0,20
251,SAT,-1,"{'lat': 29.533690000000004, 'lon': -98.46978}",17.46153846153846,-10.0,305.0,78
250,SAN,-1,"{'lat': 32.73356, 'lon': -117.18966}",8.221052631578948,-17.0,160.0,190
249,SAF,-1,"{'lat': 35.61678, 'lon': -106.08814}",-2.0,-5.0,3.0,3
248,RSW,-1,"{'lat': 26.536170000000002, 'lon': -81.75516999999999}",7.091836734693878,-15.0,357.0,98
247,RST,-1,"{'lat': 43.90883, 'lon': -92.49799}",-2.0,-3.0,-1.0,2
245,ROA,-1,"{'lat': 37.32547, 'lon': -79.97543}",-6.333333333333333,-10.0,-3.0,3
150,JAC,-1,"{'lat': 43.60732, 'lon': -110.73773999999999}",3.7857142857142856,-12.0,62.0,14
194,MLI,-1,"{'lat': 41.44853, 'lon': -90.50754}",15.0,-5.0,146.0,9
148,ISP,-1,"{'lat': 40.79524, 'lon': -73.10021}",2.5,-8.0,19.0,12
53,CHS,-1,"{'lat': 32.89865, 'lon': -80.04051}",-1.36,-13.0,8.0,25
52,CHO,-1,"{'lat': 38.13864, 'lon': -78.45286}",33.5,-13.0,161.0,4
51,CHA,-1,"{'lat': 35.035270000000004, 'lon': -85.20379}",4.8,-8.0,45.0,5
50,CEC,-1,"{'lat': 41.780159999999995, 'lon': -124.23653}",-9.0,-10.0,-8.0,2
49,CDC,-1,"{'lat': 37.70097, 'lon': -113.09858}",6.0,4.0,8.0,2
48,CAK,-1,"{'lat': 40.916309999999996, 'lon': -81.44247}",-2.0,-6.0,9.0,13
47,CAE,-1,"{'lat': 33.93884, 'lon': -81.11954}",7.583333333333333,-14.0,78.0,12
46,BZN,-1,"{'lat': 45.7769, 'lon': -111.15301000000001}",20.428571428571427,-11.0,172.0,14
45,BWI,-1,"{'lat': 39.1754, 'lon': -76.6682}",5.25,-12.0,309.0,200
44,BUR,-1,"{'lat': 34.20062, 'lon': -118.3585}",4.295454545454546,-21.0,124.0,44
43,BUF,-1,"{'lat': 42.94052, 'lon': -78.73217}",14.736842105263158,-12.0,213.0,38
42,BTV,-1,"{'lat': 44.473, 'lon': -73.15031}",-5.555555555555555,-15.0,9.0,9
41,BTR,-1,"{'lat': 30.53316, 'lon': -91.14963}",6.076923076923077,-9.0,89.0,13
40,BTM,-1,"{'lat': 45.9548, 'lon': -112.49746}",-5.0,-8.0,-2.0,2
39,BRW,-1,"{'lat': 71.28545, 'lon': -156.766}",0.0,-5.0,5.0,2
54,CID,-1,"{'lat': 41.88459, 'lon': -91.71087}",5.266666666666667,-13.0,59.0,15
38,BRO,-1,"{'lat': 25.90683, 'lon': -97.42586}",5.0,-11.0,17.0,4
55,CIU,-1,"{'lat': 46.25075, 'lon': -84.47239}",-4.5,-6.0,-3.0,2
57,CLE,-1,"{'lat': 41.41089, 'lon': -81.8494}",2.6133333333333333,-12.0,164.0,75
72,CWA,-1,"{'lat': 44.77762, 'lon': -89.66678}",3.5,-10.0,29.0,4
71,CVG,-1,"{'lat': 39.04614, 'lon': -84.66216999999999}",0.23809523809523808,-10.0,42.0,42
70,CSG,-1,"{'lat': 32.516329999999996, 'lon': -84.93885999999999}",-5.0,-5.0,-5.0,1
69,CRW,-1,"{'lat': 38.37315, 'lon': -81.59319}",8.8,-3.0,34.0,5
68,CRP,-1,"{'lat': 27.770359999999997, 'lon': -97.50121999999999}",17.083333333333332,-12.0,109.0,12
67,CPR,-1,"{'lat': 42.908359999999995, 'lon': -106.46446999999999}",-2.25,-5.0,4.0,4
66,COU,-1,"{'lat': 38.818090000000005, 'lon': -92.21963000000001}",31.0,-11.0,100.0,3
65,COS,-1,"{'lat': 38.80581, 'lon': -104.70025}",2.9545454545454546,-12.0,39.0,22
64,COD,-1,"{'lat': 44.52019, 'lon': -109.0238}",13.0,-1.0,27.0,2
63,CNY,-1,"{'lat': 38.75496, 'lon': -109.75483999999999}",-9.5,-11.0,-8.0,2
62,CMX,-1,"{'lat': 47.168420000000005, 'lon': -88.48906}",75.0,75.0,75.0,1
61,CMI,-1,"{'lat': 40.03925, 'lon': -88.27806}",16.285714285714285,-8.0,113.0,7
60,CMH,-1,"{'lat': 39.99799, 'lon': -82.89188}",7.0,-11.0,136.0,58
59,CLT,-1,"{'lat': 35.214009999999995, 'lon': -80.94313000000001}",3.6678571428571427,-12.0,97.0,280
58,CLL,-1,"{'lat': 30.588590000000003, 'lon': -96.36381999999999}",31.5,-8.0,128.0,4
56,CLD,-1,"{'lat': 33.12723, 'lon': -117.27873000000001}",19.2,-2.0,54.0,5
73,DAB,-1,"{'lat': 29.179920000000003, 'lon': -81.05806}",-3.3333333333333335,-5.0,-2.0,3
37,BRD,-1,"{'lat': 46.397859999999994, 'lon': -94.13723}",-12.333333333333334,-27.0,-2.0,3
35,BQK,-1,"{'lat': 31.25903, 'lon': -81.46631}",-5.0,-5.0,-5.0,1
15,ASE,-1,"{'lat': 39.22316, 'lon': -106.86885}",32.666666666666664,-10.0,204.0,24
14,APN,-1,"{'lat': 45.078070000000004, 'lon': -83.56029000000001}",37.0,37.0,37.0,1
13,ANC,-1,"{'lat': 61.174319999999994, 'lon': -149.99618999999998}",-4.7368421052631575,-15.0,40.0,38
12,AMA,-1,"{'lat': 35.21937, 'lon': -101.70593000000001}",12.5,-10.0,73.0,10
11,ALO,-1,"{'lat': 42.55708, 'lon': -92.40034}",28.5,-8.0,65.0,2
10,ALB,-1,"{'lat': 42.74812, 'lon': -73.80298}",0.2,-6.0,13.0,15
9,AGS,-1,"{'lat': 33.36996, 'lon': -81.9645}",5.8,-7.0,50.0,5
8,AEX,-1,"{'lat': 31.327370000000002, 'lon': -92.54856}",19.4,-10.0,102.0,5
7,ADK,-1,"{'lat': 51.877959999999995, 'lon': -176.64603}",8.0,8.0,8.0,1
6,ACY,-1,"{'lat': 39.45758, 'lon': -74.57717}",20.545454545454547,-10.0,102.0,11
5,ACV,-1,"{'lat': 40.978120000000004, 'lon': -124.10862}",8.2,-10.0,68.0,5
4,ACT,-1,"{'lat': 31.611290000000004, 'lon': -97.23052}",32.0,-9.0,73.0,3
3,ABY,-1,"{'lat': 31.53552, 'lon': -84.19447}",-7.0,-7.0,-7.0,1
2,ABR,-1,"{'lat': 45.449059999999996, 'lon': -98.42183}",-6.5,-11.0,-2.0,2
1,ABQ,-1,"{'lat': 35.04022, 'lon': -106.60918999999998}",20.58823529411765,-12.0,217.0,51
16,ATL,-1,"{'lat': 33.640440000000005, 'lon': -84.42694}",2.7789904502046383,-12.0,133.0,733
36,BQN,-1,"{'lat': 18.49486, 'lon': -67.12944}",0.4,-3.0,4.0,5
17,ATW,-1,"{'lat': 44.25741, 'lon': -88.51948}",1.6,0.0,5.0,5
19,AVL,-1,"{'lat': 35.43619, 'lon': -82.54181}",3.5,-7.0,19.0,6
34,BPT,-1,"{'lat': 29.95083, 'lon': -94.02069}",18.0,0.0,31.0,3
33,BOS,-1,"{'lat': 42.36435, 'lon': -71.00518000000001}",9.395744680851063,-14.0,1190.0,235
32,BOI,-1,"{'lat': 43.564440000000005, 'lon': -116.22278}",13.64516129032258,-13.0,199.0,31
31,BNA,-1,"{'lat': 36.12448, 'lon': -86.67818}",1.6697247706422018,-15.0,100.0,109
149,ITO,-1,"{'lat': 19.72026, 'lon': -155.04847}",7.833333333333333,-13.0,80.0,18
29,BLI,-1,"{'lat': 48.79275, 'lon': -122.53753}",-1.6666666666666667,-8.0,10.0,3
28,BJI,-1,"{'lat': 47.50942, 'lon': -94.93372}",-4.5,-6.0,-3.0,2
27,BIS,-1,"{'lat': 46.77411, 'lon': -100.74672}",28.285714285714285,-9.0,185.0,7
26,BIL,-1,"{'lat': 45.80766, 'lon': -108.54286}",5.4,-12.0,62.0,5
25,BHM,-1,"{'lat': 33.562940000000005, 'lon': -86.75355}",2.88,-8.0,58.0,25
24,BFL,-1,"{'lat': 35.4336, 'lon': -119.05677}",6.875,-13.0,73.0,8
23,BET,-1,"{'lat': 60.77978, 'lon': -161.838}",-13.0,-13.0,-13.0,1
22,BDL,-1,"{'lat': 41.93887, 'lon': -72.68323000000001}",3.9,-16.0,113.0,50
21,AZO,-1,"{'lat': 42.23488, 'lon': -85.55206}",-1.3333333333333333,-8.0,6.0,3
20,AVP,-1,"{'lat': 41.33815, 'lon': -75.72426999999999}",-5.0,-6.0,-4.0,3
18,AUS,-1,"{'lat': 30.19453, 'lon': -97.66986999999999}",11.414893617021276,-12.0,120.0,94
74,DAL,-1,"{'lat': 32.84711, 'lon': -96.85177}",16.0381679389313,-11.0,214.0,131
30,BMI,-1,"{'lat': 40.477990000000005, 'lon': -88.91595}",9.833333333333334,0.0,20.0,6
76,DBQ,-1,"{'lat': 42.40296, 'lon': -90.70917}",-8.0,-12.0,-4.0,3
129,HIB,-1,"{'lat': 47.3866, 'lon': -92.83899}",1.0,-10.0,12.0,2
128,HDN,-1,"{'lat': 40.48118, 'lon': -107.21766000000001}",84.16666666666667,-7.0,332.0,6
127,GUM,-1,"{'lat': 13.48345, 'lon': -144.79598000000001}",51.0,51.0,51.0,1
126,GUC,-1,"{'lat': 38.53396, 'lon': -106.93318000000001}",116.75,1.0,260.0,4
125,GTR,-1,"{'lat': 33.45033, 'lon': -88.59137}",-4.0,-4.0,-4.0,1
123,GSP,-1,"{'lat': 34.89567, 'lon': -82.21885999999999}",0.5,-8.0,43.0,12
122,GSO,-1,"{'lat': 36.09775, 'lon': -79.9373}",-6.4375,-18.0,11.0,16
121,GRR,-1,"{'lat': 42.88082, 'lon': -85.52277}",6.043478260869565,-11.0,58.0,23
120,GRK,-1,"{'lat': 31.0649, 'lon': -97.8278}",49.77777777777778,-6.0,216.0,9
119,GRI,-1,"{'lat': 40.96747, 'lon': -98.30861}",0.0,0.0,0.0,1
118,GRB,-1,"{'lat': 44.48507, 'lon': -88.12959000000001}",8.363636363636363,-8.0,109.0,11
117,GPT,-1,"{'lat': 30.40728, 'lon': -89.07009000000001}",-3.6666666666666665,-11.0,19.0,9
116,GNV,-1,"{'lat': 29.69006, 'lon': -82.27178}",-7.8,-11.0,-6.0,5
115,GJT,-1,"{'lat': 39.122409999999995, 'lon': -108.52673}",-3.0,-8.0,6.0,8
114,GGG,-1,"{'lat': 32.384859999999996, 'lon': -94.71171}",23.0,23.0,23.0,1
130,HLN,-1,"{'lat': 46.60682, 'lon': -111.98275}",0.0,0.0,0.0,3
113,GFK,-1,"{'lat': 47.949259999999995, 'lon': -97.17611}",-4.0,-4.0,-4.0,1
131,HNL,-1,"{'lat': 21.31869, 'lon': -157.92241}",7.75,-11.0,293.0,136
133,HPN,-1,"{'lat': 41.066959999999995, 'lon': -73.70756999999999}",-4.0588235294117645,-18.0,14.0,17
75,DAY,-1,"{'lat': 39.90238, 'lon': -84.21938}",-2.8421052631578947,-19.0,34.0,19
147,ISN,-1,"{'lat': 48.17794, 'lon': -103.64235}",7.666666666666667,-10.0,56.0,6
146,INL,-1,"{'lat': 48.56619, 'lon': -93.40307}",-10.5,-11.0,-10.0,2
145,IND,-1,"{'lat': 39.71733, 'lon': -86.29438}",1.6875,-10.0,50.0,64
144,IMT,-1,"{'lat': 45.81835, 'lon': -88.11454}",-7.0,-14.0,0.0,2
143,ILM,-1,"{'lat': 34.27061, 'lon': -77.90256}",-6.8,-13.0,5.0,5
142,ILG,-1,"{'lat': 39.67872, 'lon': -75.60653}",36.0,36.0,36.0,1
141,IDA,-1,"{'lat': 43.514559999999996, 'lon': -112.07016999999999}",10.333333333333334,-2.0,38.0,6
140,ICT,-1,"{'lat': 37.64996, 'lon': -97.43305}",12.466666666666667,-13.0,84.0,15
139,IAH,-1,"{'lat': 29.98047, 'lon': -95.33972}",14.617577197149643,-10.0,310.0,421
138,IAG,-1,"{'lat': 43.10726, 'lon': -78.94538}",-5.0,-5.0,-5.0,1
137,IAD,-1,"{'lat': 38.94453, 'lon': -77.45581}",9.007299270072993,-11.0,186.0,137
136,HYS,-1,"{'lat': 38.84494, 'lon': -99.27403000000001}",-5.0,-10.0,0.0,2
135,HSV,-1,"{'lat': 34.64045, 'lon': -86.77311}",-3.4545454545454546,-20.0,12.0,11
134,HRL,-1,"{'lat': 26.228509999999996, 'lon': -97.65439}",43.8,-2.0,175.0,5
132,HOU,-1,"{'lat': 29.64542, 'lon': -95.27889}",14.75609756097561,-14.0,129.0,123
112,GEG,-1,"{'lat': 47.619859999999996, 'lon': -117.53383999999998}",10.35,-7.0,126.0,20
124,GTF,-1,"{'lat': 47.482, 'lon': -111.37069}",-8.5,-14.0,-1.0,4
110,GCC,-1,"{'lat': 44.3489, 'lon': -105.53936000000002}",4.5,-5.0,27.0,4
91,ELP,-1,"{'lat': 31.80667, 'lon': -106.37781000000001}",20.5,-13.0,251.0,32
90,ELM,-1,"{'lat': 42.159909999999996, 'lon': -76.89144}",1.0,-9.0,11.0,2
89,EKO,-1,"{'lat': 40.82493, 'lon': -115.7917}",-9.5,-10.0,-9.0,2
